Date,Capital-Weighted Expected Losses,Market-based Capital Ratio MCAR [Market Capitalization / National Banking Total Assets],Leverage Ratio of the national banking industry,National Banking Spread,SPX Returns,VIX Index,VIX Change,SPX Level,Ln SPX Level,History Line
8/11/2011,0.20255292,0.145744249,0.854255751,452.6796084,0.04540 ,0.39,(0.0399),1995.14,7.598469502,1225
8/12/2011,0.190940119,0.143365229,0.856634771,423.7646915,0.00530 ,0.3636,(0.0264),2005.67,7.603733449,1226
8/15/2011,0.164418537,0.146846481,0.853153519,359.2548663,0.02160 ,0.3187,(0.0449),2049.51,7.625356019,1227
8/16/2011,0.174302959,0.144238068,0.855761932,383.054703,(0.00960),0.3285,0.0098 ,2029.92,7.615751662,1228
8/17/2011,0.160884016,0.144791384,0.855208616,350.8126825,0.00120 ,0.3158,(0.0127),2032.41,7.61697756,1229
8/18/2011,0.198239984,0.139358259,0.860641741,441.8918959,(0.04550),0.4267,0.1109 ,1941.92,7.571432453,1230
8/19/2011,0.208861181,0.137072623,0.862927377,468.5636572,(0.01510),0.4305,0.0038 ,1912.77,7.556307732,1231
8/22/2011,0.221380412,0.133612496,0.866387504,500.4653711,0.00030 ,0.4244,(0.0061),1913.27,7.556569099,1232
8/23/2011,0.240652195,0.136174249,0.863825751,550.5907305,0.03370 ,0.3627,(0.0617),1978.89,7.59029136,1233
8/24/2011,0.221029264,0.139959057,0.860040943,499.5636006,0.01320 ,0.359,(0.0037),2005.13,7.603464176,1234
8/25/2011,0.213413998,0.140478539,0.859521461,480.1064295,(0.01570),0.3976,0.0386 ,1973.96,7.587796956,1235
8/26/2011,0.196610567,0.141633826,0.858366174,437.8314207,0.01520 ,0.3559,(0.0417),2004.11,7.602955351,1236
8/29/2011,0.168569862,0.146243355,0.853756645,369.2160061,0.02800 ,0.3228,(0.0331),2061.05,7.630970841,1237
8/30/2011,0.173065428,0.145182113,0.854817887,380.0594029,0.00260 ,0.3289,0.0061 ,2066.37,7.633548724,1238
8/31/2011,0.162394264,0.146454733,0.853545267,354.4155421,0.00500 ,0.3162,(0.0127),2076.78,7.638573896,1239
9/1/2011,0.173160317,0.14285636,0.85714364,380.2889137,(0.01190),0.3182,0.0020 ,2052.3,7.626716394,1240
9/2/2011,0.205429482,0.137439639,0.862560361,459.9070787,(0.02560),0.3392,0.0210 ,2000.5,7.601152428,1241
9/6/2011,0.225000753,0.134646847,0.865353153,509.786442,(0.00740),0.37,0.0308 ,1985.67,7.593711668,1242
9/7/2011,0.197877673,0.139549248,0.860450752,440.9883111,0.02850 ,0.3338,(0.0362),2043.05,7.622199068,1243
9/8/2011,0.210670887,0.135937164,0.864062836,473.1438371,(0.01060),0.3432,0.0094 ,2021.42,7.611555514,1244
9/9/2011,0.242087043,0.132442668,0.867557332,554.3734654,(0.02710),0.3852,0.0420 ,1967.47,7.584503732,1245
9/12/2011,0.252174328,0.133321161,0.866678839,581.170775,0.00700 ,0.3859,0.0007 ,1981.3,7.591508474,1246
9/13/2011,0.229727862,0.134538246,0.865461754,522.0228017,0.00940 ,0.3691,(0.0168),2000.08,7.600942459,1247
9/14/2011,0.2190162,0.135482154,0.864517846,494.401743,0.01340 ,0.346,(0.0231),2027.04,7.61433188,1248
9/15/2011,0.197007612,0.139286727,0.860713273,438.8200898,0.01720 ,0.3197,(0.0263),2062.25,7.631552899,1249
9/16/2011,0.19236324,0.138884489,0.861115511,427.2857511,0.00570 ,0.3098,(0.0099),2074.06,7.637263318,1250
9/19/2011,0.213177469,0.134949959,0.865050041,479.5051135,(0.00980),0.3273,0.0175 ,2053.74,7.6274178,1251
9/20/2011,0.203992358,0.13355879,0.86644121,456.2929866,(0.00160),0.3286,0.0013 ,2050.39,7.625785298,1252
9/21/2011,0.224010263,0.128045671,0.871954329,507.2319689,(0.02980),0.3732,0.0446 ,1990.2,7.595990415,1253
9/22/2011,0.274100285,0.124286761,0.875713239,640.6868149,(0.03240),0.4135,0.0403 ,1926.76,7.563595115,1254
9/23/2011,0.269857662,0.125776863,0.874223137,629.0315595,0.00620 ,0.4125,(0.0010),1938.73,7.569788399,1255
9/26/2011,0.253946022,0.130705979,0.869294021,585.9146499,0.02310 ,0.3902,(0.0223),1983.97,7.592855167,1256
9/27/2011,0.227723825,0.131904593,0.868095407,516.8261057,0.01060 ,0.3771,(0.0131),2005.19,7.603494098,1257
9/28/2011,0.25355902,0.128231447,0.871768553,584.8774548,(0.02070),0.4108,0.0337 ,1964.2,7.582840317,1258
9/29/2011,0.262970236,0.131819163,0.868180837,610.2540047,0.00810 ,0.3884,(0.0224),1980.23,7.590968279,1259
9/30/2011,0.27378755,0.12719779,0.87280221,639.8253535,(0.02530),0.4296,0.0412 ,1930.79,7.565684525,1260
10/3/2011,0.324345398,0.121324958,0.878675042,784.1465555,(0.02880),0.4545,0.0249 ,1875.95,7.536870477,1261
10/4/2011,0.335080103,0.126923706,0.873076294,816.1774021,0.02240 ,0.4082,(0.0463),1918.39,7.559241572,1262
10/5/2011,0.298346898,0.127455818,0.872544182,708.6323069,0.01820 ,0.3781,(0.0301),1953.67,7.577464934,1263
10/6/2011,0.265801965,0.131125264,0.868874736,617.9529688,0.01820 ,0.3627,(0.0154),1989.61,7.595693919,1264
10/7/2011,0.27773484,0.126038515,0.873961485,650.725901,(0.00820),0.362,(0.0007),1973.42,7.587523357,1265
10/10/2011,0.255743653,0.131432805,0.868567195,590.7395026,0.03360 ,0.3302,(0.0318),2040.76,7.621077566,1266
10/11/2011,0.247022905,0.132261656,0.867738344,567.4409387,0.00060 ,0.3286,(0.0016),2041.9,7.621636026,1267
10/12/2011,0.215086781,0.135375328,0.864624672,484.3642337,0.00990 ,0.3126,(0.0160),2062.22,7.631538351,1268
10/13/2011,0.2325569,0.131562939,0.868437061,529.3818783,(0.00290),0.307,(0.0056),2056.26,7.628644078,1269
10/14/2011,0.22384542,0.132890189,0.867109811,506.8071547,0.01720 ,0.2824,(0.0246),2091.99,7.645871045,1270
10/17/2011,0.225505558,0.131093477,0.868906523,511.089591,(0.01950),0.3339,0.0515 ,2051.54,7.62634601,1271
10/18/2011,0.202573579,0.138503628,0.861496372,452.7314217,0.02020 ,0.3156,(0.0183),2093.43,7.646559148,1272
10/19/2011,0.209362267,0.136721603,0.863278397,469.8308051,(0.01260),0.3444,0.0288 ,2067.28,7.633989013,1273
10/20/2011,0.211769527,0.138526247,0.861473753,475.9295074,0.00460 ,0.3478,0.0034 ,2076.75,7.638559451,1274
10/21/2011,0.199469783,0.140121869,0.859878131,444.961999,0.01870 ,0.3132,(0.0346),2115.86,7.657216628,1275
10/24/2011,0.177882766,0.142653621,0.857346379,391.7445473,0.01280 ,0.2926,(0.0206),2143.13,7.670022656,1276
10/25/2011,0.189032433,0.139214103,0.860785897,419.0544347,(0.02020),0.3222,0.0296 ,2100.17,7.649773573,1277
10/26/2011,0.181388856,0.142327678,0.857672322,400.2922033,0.01050 ,0.2986,(0.0236),2122.32,7.660265109,1278
10/27/2011,0.137618742,0.151820243,0.848179757,296.1156232,0.03380 ,0.2546,(0.0440),2195.22,7.694037548,1279
10/28/2011,0.139142994,0.15225668,0.84774332,299.6537348,0.00040 ,0.2453,(0.0093),2196.13,7.694451999,1280
10/31/2011,0.16347571,0.145385961,0.854614039,356.9994432,(0.02500),0.2996,0.0543 ,2141.81,7.669406545,1281
11/1/2011,0.214659362,0.138713512,0.861286488,483.2754426,(0.02830),0.3477,0.0481 ,2081.97,7.64106984,1282
11/2/2011,0.211908549,0.141931559,0.858068441,476.2822832,0.01610 ,0.3274,(0.0203),2115.7,7.657141006,1283
11/3/2011,0.203526065,0.143842161,0.856157839,455.1217502,0.01880 ,0.305,(0.0224),2155.87,7.675949633,1284
11/4/2011,0.209552017,0.141270196,0.858729804,470.3108537,(0.00630),0.3016,(0.0034),2142.34,7.669653969,1285
11/7/2011,0.203898865,0.14214173,0.85785827,456.0580955,0.00640 ,0.2985,(0.0031),2156,7.676009932,1286
11/8/2011,0.18885231,0.14540656,0.85459344,418.610266,0.01230 ,0.2748,(0.0237),2182.61,7.688276687,1287
11/9/2011,0.236147355,0.135186544,0.864813456,538.7607642,(0.03730),0.3616,0.0868 ,2102.72,7.650987024,1288
11/10/2011,0.23805652,0.135623414,0.864376586,543.7657977,0.00870 ,0.3281,(0.0335),2121.14,7.659708959,1289
11/11/2011,0.220858409,0.138336989,0.861663011,499.1249804,0.01930 ,0.3004,(0.0277),2162.48,7.67901099,1290
11/14/2011,0.230355422,0.135657972,0.864342028,523.6529165,(0.00950),0.3113,0.0109 ,2142.09,7.669537267,1291
11/15/2011,0.222236345,0.13582844,0.86417156,502.6651738,0.00500 ,0.3122,0.0009 ,2152.8,7.674524599,1292
11/16/2011,0.232450632,0.131619112,0.868380888,529.1049581,(0.01650),0.3351,0.0229 ,2117.64,7.65805754,1293
11/17/2011,0.263152818,0.128225254,0.871774746,610.7495191,(0.01690),0.3451,0.0100 ,2082.1,7.641132279,1294
11/18/2011,0.254532531,0.128231709,0.871768291,587.4875639,(0.00030),0.32,(0.0251),2081.42,7.640805632,1295
11/21/2011,0.266418138,0.125768706,0.874231294,619.632165,(0.01880),0.3291,0.0091 ,2042.71,7.622032637,1296
11/22/2011,0.261666423,0.124205768,0.875794232,606.7191107,(0.00410),0.3197,(0.0094),2034.41,7.61796113,1297
11/23/2011,0.279835499,0.121631606,0.878368394,656.5512386,(0.02230),0.3398,0.0201 ,1989.54,7.595658735,1298
11/25/2011,0.280653531,0.122234483,0.877765517,658.8243235,(0.00250),0.3447,0.0049 ,1984.5,7.593122272,1299
11/28/2011,0.266053234,0.124998048,0.875001952,618.6375575,0.02900 ,0.3213,(0.0234),2042.8,7.622076695,1300
11/29/2011,0.266501367,0.123620228,0.876379772,619.8590892,0.00260 ,0.3064,(0.0149),2048.06,7.624648283,1301
11/30/2011,0.23088533,0.131927879,0.868072121,525.0304092,0.04250 ,0.278,(0.0284),2137.08,7.66719569,1302
12/1/2011,0.225610004,0.130382667,0.869617333,511.3593229,(0.00190),0.2741,(0.0039),2133.07,7.665317536,1303
12/2/2011,0.213635277,0.133854565,0.866145435,480.6691407,(0.00020),0.2752,0.0011 ,2132.64,7.665115928,1304
12/5/2011,0.203976369,0.137156309,0.862843691,456.2528124,0.01030 ,0.2784,0.0032 ,2154.68,7.6753975,1305
12/6/2011,0.201402503,0.137584583,0.862415417,449.7964376,0.00110 ,0.2813,0.0029 ,2157.1,7.676520006,1306
12/7/2011,0.205098449,0.140547761,0.859452239,459.0740137,0.00230 ,0.2867,0.0054 ,2162.07,7.678821375,1307
12/8/2011,0.224931901,0.134720927,0.865279073,509.6087665,(0.02130),0.3059,0.0192 ,2116.41,7.657476536,1308
12/9/2011,0.210600308,0.13743395,0.86256605,472.9650115,0.01670 ,0.2638,(0.0421),2152.15,7.674222621,1309
12/12/2011,0.224030878,0.133549409,0.866450591,507.2851011,(0.01500),0.2567,(0.0071),2120.15,7.65924212,1310
12/13/2011,0.223054866,0.131190235,0.868809765,504.7710867,(0.00850),0.2541,(0.0026),2102.15,7.650715909,1311
12/14/2011,0.229381157,0.129942855,0.870057145,521.1227903,(0.01130),0.2604,0.0063 ,2078.51,7.63940657,1312
12/15/2011,0.219832765,0.129365901,0.870634099,496.493957,0.00330 ,0.2511,(0.0093),2085.44,7.642735143,1313
12/16/2011,0.213604833,0.129415525,0.870584475,480.5917109,0.00320 ,0.2429,(0.0082),2092.18,7.645961864,1314
12/19/2011,0.220043706,0.126037894,0.873962106,497.0347872,(0.01180),0.2492,0.0063 ,2067.67,7.634177648,1315
12/20/2011,0.19930768,0.130418869,0.869581131,444.5570522,0.02950 ,0.2322,(0.0170),2129.67,7.663722317,1316
12/21/2011,0.191532292,0.131221456,0.868778544,425.2290834,0.00200 ,0.2143,(0.0179),2133.86,7.665687825,1317
12/22/2011,0.176017964,0.134343297,0.865656703,387.2131009,0.00850 ,0.2116,(0.0027),2152.04,7.674171508,1318
12/23/2011,0.173756825,0.134440239,0.865559761,381.732297,0.00900 ,0.2073,(0.0043),2171.5,7.683173452,1319
12/27/2011,0.176994918,0.132783274,0.867216726,389.5858072,0.00010 ,0.2191,0.0118 ,2171.71,7.683270155,1320
12/28/2011,0.184409175,0.13058375,0.86941625,407.6849783,(0.01230),0.2352,0.0161 ,2145.09,7.670936789,1321
12/29/2011,0.18066669,0.132428683,0.867571317,398.5286108,0.01070 ,0.2265,(0.0087),2168.12,7.681615712,1322
12/30/2011,0.177540317,0.137798298,0.862201702,390.9116315,(0.00420),0.234,0.0075 ,2158.94,7.677372639,1323
1/3/2012,0.161149608,0.14332225,0.85667775,351.4458106,0.01540 ,0.2297,(0.0043),2192.4,7.692752113,1324
1/4/2012,0.164271852,0.142779895,0.857220105,358.9038008,0.00040 ,0.2222,(0.0075),2193.28,7.693153419,1325
1/5/2012,0.162036704,0.143944123,0.856055877,353.5619583,0.00290 ,0.2148,(0.0074),2199.73,7.696089905,1326
1/6/2012,0.160781729,0.142980849,0.857019151,350.5688994,(0.00220),0.2063,(0.0085),2194.98,7.693928214,1327
1/9/2012,0.153002955,0.144226447,0.855773553,332.1161466,0.00230 ,0.2107,0.0044 ,2200,7.696212639,1328
1/10/2012,0.140857395,0.147703092,0.852296908,303.6407169,0.00890 ,0.2069,(0.0038),2219.58,7.705073268,1329
1/11/2012,0.1421282,0.149392773,0.850607227,306.6012168,0.00040 ,0.2105,0.0036 ,2220.48,7.705478668,1330
1/12/2012,0.143122669,0.150574991,0.849425009,308.9210172,0.00240 ,0.2047,(0.0058),2225.74,7.707844724,1331
1/13/2012,0.154951729,0.148175769,0.851824231,336.7230557,(0.00500),0.2091,0.0044 ,2214.73,7.702885779,1332
1/17/2012,0.15202321,0.145834266,0.854165734,329.8040274,0.00350 ,0.222,0.0129 ,2222.59,7.706428462,1333
1/18/2012,0.13677552,0.148666572,0.851333428,294.1610116,0.01120 ,0.2089,(0.0131),2247.64,7.717636056,1334
1/19/2012,0.127966208,0.151495869,0.848504131,273.8542081,0.00500 ,0.1987,(0.0102),2258.8,7.722588978,1335
1/20/2012,0.117436149,0.152847168,0.847152832,249.8482805,0.00070 ,0.1828,(0.0159),2260.37,7.723283796,1336
1/23/2012,0.111669734,0.153268291,0.846731709,236.8233672,0.00050 ,0.1867,0.0039 ,2261.47,7.723770323,1337
1/24/2012,0.106678869,0.153001024,0.846998976,225.6183064,(0.00100),0.1891,0.0024 ,2259.22,7.7227749,1338
1/25/2012,0.109137605,0.151715196,0.848284804,231.1306036,0.00860 ,0.1831,(0.0060),2278.83,7.731417432,1339
1/26/2012,0.105646137,0.150738857,0.849261143,223.3075246,(0.00570),0.1857,0.0026 ,2265.84,7.72570083,1340
1/27/2012,0.102116915,0.15276153,0.84723847,215.4308273,(0.00150),0.1853,(0.0004),2262.35,7.724159375,1341
1/30/2012,0.108198883,0.151002347,0.848997653,229.0242674,(0.00250),0.194,0.0087 ,2256.72,7.721667711,1342
1/31/2012,0.108756231,0.152439851,0.847560149,230.2745969,(0.00050),0.1944,0.0004 ,2255.69,7.721211192,1343
2/1/2012,0.103300199,0.155045815,0.844954185,218.0682864,0.00910 ,0.1855,(0.0089),2276.24,7.730280238,1344
2/2/2012,0.103859287,0.15591948,0.84408052,219.3156663,0.00120 ,0.1798,(0.0057),2278.92,7.731456926,1345
2/3/2012,0.092988466,0.16027763,0.83972237,195.2002257,0.01460 ,0.171,(0.0088),2312.49,7.746080145,1346
2/6/2012,0.091882823,0.159685778,0.840314222,192.763719,(0.00040),0.1776,0.0066 ,2311.55,7.745673574,1347
2/7/2012,0.094555125,0.158600911,0.841399089,198.6577634,0.00200 ,0.1765,(0.0011),2316.27,7.747713412,1348
2/8/2012,0.091115728,0.159831824,0.840168176,191.0750134,0.00250 ,0.1816,0.0051 ,2322.11,7.750231534,1349
2/9/2012,0.09671328,0.158886557,0.841113443,203.4305134,0.00150 ,0.1863,0.0047 ,2325.56,7.751716149,1350
2/10/2012,0.107054445,0.156962839,0.843037161,226.4593375,(0.00690),0.2079,0.0216 ,2309.6,7.744829628,1351
2/13/2012,0.099604573,0.157343396,0.842656604,209.8424976,0.00700 ,0.1904,(0.0175),2325.81,7.751823644,1352
2/14/2012,0.114259306,0.155311686,0.844688314,242.6620833,(0.00080),0.1954,0.0050 ,2324,7.751045118,1353
2/15/2012,0.112130326,0.154978472,0.845021528,237.8606207,(0.00510),0.2114,0.0160 ,2312.28,7.74598933,1354
2/16/2012,0.110470973,0.157258199,0.842741801,234.1262783,0.01110 ,0.1922,(0.0192),2338.12,7.757102467,1355
2/17/2012,0.097920539,0.158245653,0.841754347,206.105338,0.00240 ,0.1778,(0.0144),2343.67,7.759473356,1356
2/21/2012,0.095597716,0.158696435,0.841303565,200.9620254,0.00070 ,0.1819,0.0041 ,2345.41,7.760215506,1357
2/22/2012,0.097469,0.15645641,0.84354359,205.1044803,(0.00330),0.1819,0.0000 ,2337.67,7.756909986,1358
2/23/2012,0.089930481,0.158376056,0.841623944,188.4685747,0.00450 ,0.168,(0.0139),2348.11,7.761366028,1359
2/24/2012,0.086672245,0.157457582,0.842542418,181.3209524,0.00180 ,0.1731,0.0051 ,2352.34,7.763165856,1360
2/27/2012,0.085334223,0.159582258,0.840417742,178.3931034,0.00140 ,0.1819,0.0088 ,2355.74,7.764610182,1361
2/28/2012,0.083169287,0.161071985,0.838928015,173.6648662,0.00350 ,0.1796,(0.0023),2364.03,7.768123069,1362
2/29/2012,0.084202058,0.160500298,0.839499702,175.9190515,(0.00460),0.1843,0.0047 ,2353.23,7.763544132,1363
3/1/2012,0.078576696,0.164398002,0.835601998,163.6714699,0.00620 ,0.1726,(0.0117),2367.87,7.769746096,1364
3/2/2012,0.081565062,0.16351755,0.83648245,170.1684237,(0.00320),0.1729,0.0003 ,2360.28,7.766535535,1365
3/5/2012,0.088648496,0.162133679,0.837866321,185.6532236,(0.00380),0.1805,0.0076 ,2351.28,7.76271514,1366
3/6/2012,0.104275517,0.15755145,0.84244855,220.2448198,(0.01550),0.2087,0.0282 ,2315.21,7.747255675,1367
3/7/2012,0.094574301,0.160177244,0.839822756,198.7001205,0.00720 ,0.1907,(0.0180),2331.89,7.754434377,1368
3/8/2012,0.08953969,0.161941524,0.838058476,187.609944,0.00990 ,0.1795,(0.0112),2355.01,7.764300253,1369
3/9/2012,0.08703429,0.162684553,0.837315447,182.1139124,0.00360 ,0.1711,(0.0084),2363.56,7.767924236,1370
3/12/2012,0.083708668,0.162154508,0.837845492,174.8418341,0.00020 ,0.1564,(0.0147),2364.1,7.768152679,1371
3/13/2012,0.073139141,0.169707759,0.830292241,151.9036448,0.01830 ,0.148,(0.0084),2407.79,7.786464593,1372
3/14/2012,0.075435746,0.167988848,0.832011152,156.8654578,(0.00120),0.1531,0.0051 ,2404.98,7.785296866,1373
3/15/2012,0.072350508,0.171603235,0.828396765,150.202641,0.00600 ,0.1542,0.0011 ,2419.37,7.791262455,1374
3/16/2012,0.070770862,0.171700599,0.828299401,146.7998412,0.00110 ,0.1447,(0.0095),2422.09,7.792386083,1375
3/19/2012,0.073097116,0.173123342,0.826876658,151.8129661,0.00400 ,0.1504,0.0057 ,2431.73,7.796358217,1376
3/20/2012,0.074310382,0.174503011,0.825496989,154.4325723,(0.00300),0.1558,0.0054 ,2424.46,7.793364098,1377
3/21/2012,0.073978558,0.17372422,0.82627578,153.7157789,(0.00180),0.1513,(0.0045),2420.02,7.791531084,1378
3/22/2012,0.07825531,0.171771526,0.828228474,162.9740051,(0.00720),0.1557,0.0044 ,2402.71,7.784352546,1379
3/23/2012,0.073302835,0.173454491,0.826545509,152.2569,0.00310 ,0.1482,(0.0075),2410.16,7.787448414,1380
3/26/2012,0.069268687,0.175977204,0.824022796,143.5692878,0.01380 ,0.1426,(0.0056),2443.64,7.80124401,1381
3/27/2012,0.067714484,0.173840272,0.826159728,140.2323272,(0.00270),0.1559,0.0133 ,2437.01,7.798527157,1382
3/28/2012,0.072522275,0.174214809,0.825785191,150.5730021,(0.00470),0.1547,(0.0012),2425.55,7.793813582,1383
3/29/2012,0.078621476,0.171961831,0.828038169,163.7686706,(0.00160),0.1548,0.0001 ,2421.7,7.792225052,1384
3/30/2012,0.071769501,0.172334454,0.827665546,148.9503894,0.00370 ,0.155,0.0002 ,2430.67,7.795922218,1385
4/2/2012,0.066624473,0.173301194,0.826698806,137.8953295,0.00750 ,0.1564,0.0014 ,2449.08,7.803467723,1386
4/3/2012,0.071675032,0.172909134,0.827090866,148.7468531,(0.00380),0.1566,0.0002 ,2439.89,7.799708235,1387
4/4/2012,0.077362515,0.169451827,0.830548173,161.0377577,(0.01020),0.1644,0.0078 ,2415.05,7.78947527,1388
4/5/2012,0.079736985,0.168204154,0.831795846,166.1915268,(0.00030),0.167,0.0026 ,2414.4,7.789206088,1389
4/9/2012,0.082322185,0.166362304,0.833637696,171.817827,(0.01140),0.1881,0.0211 ,2387.03,7.777805194,1390
4/10/2012,0.097036242,0.163448985,0.836551015,204.1457226,(0.01720),0.2039,0.0158 ,2346.27,7.760582112,1391
4/11/2012,0.091240515,0.165524692,0.834475308,191.3496256,0.00760 ,0.2002,(0.0037),2364.09,7.768148449,1392
4/12/2012,0.087430332,0.169225313,0.830774687,182.9816967,0.01370 ,0.172,(0.0282),2396.69,7.781843898,1393
4/13/2012,0.10310935,0.16410252,0.83589748,217.6426605,(0.01250),0.1955,0.0235 ,2366.84,7.769311011,1394
4/16/2012,0.103057491,0.166040475,0.833959525,217.527023,(0.00050),0.1955,0.0000 ,2365.65,7.768808105,1395
4/17/2012,0.09330594,0.167380582,0.832619418,195.9003902,0.01540 ,0.1846,(0.0109),2402.29,7.784177728,1396
4/18/2012,0.092751663,0.166343299,0.833656701,194.6781313,(0.00410),0.1864,0.0018 ,2392.57,7.780123381,1397
4/19/2012,0.097463744,0.165338651,0.834661349,205.0928335,(0.00590),0.1836,(0.0028),2378.48,7.774216907,1398
4/20/2012,0.093943334,0.1639271,0.8360729,197.3068591,0.00120 ,0.1744,(0.0092),2381.32,7.775410235,1399
4/23/2012,0.09893467,0.162728751,0.837271249,208.355031,(0.00840),0.1897,0.0153 ,2361.35,7.766988768,1400
4/24/2012,0.090889265,0.164797843,0.835202157,190.5767435,0.00370 ,0.181,(0.0087),2370.04,7.770662112,1401
4/25/2012,0.087375519,0.165332065,0.834667935,182.8615702,0.01370 ,0.1682,(0.0128),2402.71,7.784352546,1402
4/26/2012,0.081337283,0.166353808,0.833646192,169.6724708,0.00670 ,0.1624,(0.0058),2418.89,7.791064036,1403
4/27/2012,0.08124238,0.16594534,0.83405466,169.4658703,0.00240 ,0.1632,0.0008 ,2424.78,7.793496078,1404
4/30/2012,0.081360898,0.165611396,0.834388604,169.7238818,(0.00390),0.1715,0.0083 ,2415.42,7.789628464,1405
5/1/2012,0.072884165,0.166949539,0.833050461,151.3535282,0.00560 ,0.166,(0.0055),2429.1,7.795276097,1406
5/2/2012,0.078217647,0.165032906,0.834967094,162.8922869,(0.00240),0.1688,0.0028 ,2423.29,7.7928814,1407
5/3/2012,0.084518115,0.163316058,0.836683942,176.6094037,(0.00750),0.1756,0.0068 ,2405.17,7.785375866,1408
5/4/2012,0.092426125,0.160377948,0.839622052,193.9606224,(0.01630),0.1916,0.0160 ,2366.39,7.769120866,1409
5/7/2012,0.09077057,0.161223259,0.838776741,190.3156359,0.00040 ,0.1894,(0.0022),2367.26,7.769488447,1410
5/8/2012,0.099990624,0.159979519,0.840020481,210.700196,(0.00420),0.1905,0.0011 ,2357.45,7.765335805,1411
5/9/2012,0.104530892,0.157278533,0.842721467,220.8151089,(0.00640),0.2008,0.0103 ,2342.31,7.758892901,1412
5/10/2012,0.104320806,0.155200291,0.844799709,220.3459451,0.00280 ,0.1883,(0.0125),2348.93,7.761715184,1413
5/11/2012,0.114909728,0.150893335,0.849106665,244.1312738,(0.00330),0.1989,0.0106 ,2341.23,7.758431711,1414
5/14/2012,0.128126891,0.147378976,0.852621024,274.2227668,(0.01110),0.2187,0.0198 ,2315.45,7.747359332,1415
5/15/2012,0.130217173,0.147331634,0.852668366,279.0234454,(0.00560),0.2197,0.0010 ,2302.56,7.741776826,1416
5/16/2012,0.14858291,0.144928272,0.855071728,321.7063057,(0.00410),0.2227,0.0030 ,2293.21,7.737707862,1417
5/17/2012,0.16061871,0.142957722,0.857042278,350.1804364,(0.01510),0.2449,0.0222 ,2258.93,7.722646529,1418
